accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties
7130,6,Booty More,23.3954226,85.3843646,2024-05-14,18:47:00,Tuesday,Rainy,Main Road,Low,Two-Wheeler,Minor,0
7313,6,Booty More,23.3954226,85.3843646,2025-03-22,18:45:00,Saturday,Foggy,Residential Road,Low,Two-Wheeler,Minor,1
7414,6,Booty More,23.3954226,85.3843646,2025-09-15,09:45:00,Monday,Clear,Main Road,Medium,Two-Wheeler,Serious,1
7442,6,Booty More,23.3954226,85.3843646,2023-09-26,19:00:00,Tuesday,Rainy,Main Road,High,Two-Wheeler,Serious,2
7635,6,Booty More,23.3954226,85.3843646,2022-07-16,09:01:00,Saturday,Clear,Main Road,Medium,Car,Serious,3
7638,6,Booty More,23.3954226,85.3843646,2024-01-18,18:21:00,Thursday,Clear,Residential Road,Low,Bus,Minor,0
7726,6,Booty More,23.3954226,85.3843646,2024-12-22,10:49:00,Sunday,Clear,Highway,High,Car,Minor,0
7766,6,Booty More,23.3954226,85.3843646,2022-02-07,17:25:00,Monday,Clear,Chowk/Intersection,Low,Car,Serious,1
7767,6,Booty More,23.3954226,85.3843646,2023-01-20,16:36:00,Friday,Clear,Main Road,Medium,Car,Minor,1
7779,6,Booty More,23.3954226,85.3843646,2022-02-25,19:59:00,Friday,Foggy,Chowk/Intersection,High,Car,Serious,1
7797,6,Booty More,23.3954226,85.3843646,2021-11-13,09:27:00,Saturday,Rainy,Chowk/Intersection,Medium,Bus,Minor,1
7885,6,Booty More,23.3954226,85.3843646,2025-04-11,14:04:00,Friday,Clear,Main Road,High,Car,Fatal,1
7989,6,Booty More,23.3954226,85.3843646,2024-08-25,16:52:00,Sunday,Foggy,Residential Road,High,Two-Wheeler,Serious,3
4,7,Argora Chowk,23.3501735,85.2980709,2024-04-07,17:02:00,Sunday,Clear,Chowk/Intersection,Low,Car,Serious,1
11,7,Argora Chowk,23.3501735,85.2980709,2023-01-08,19:51:00,Sunday,Rainy,Highway,Low,Car,Fatal,1
14,7,Argora Chowk,23.3501735,85.2980709,2025-11-17,18:36:00,Monday,Rainy,Highway,Low,Car,Fatal,1
17,7,Argora Chowk,23.3501735,85.2980709,2021-07-03,10:45:00,Saturday,Foggy,Chowk/Intersection,Medium,Two-Wheeler,Serious,1
43,7,Argora Chowk,23.3501735,85.2980709,2021-06-19,09:41:00,Saturday,Clear,Highway,Low,Car,Serious,1
52,7,Argora Chowk,23.3501735,85.2980709,2023-11-30,17:18:00,Thursday,Clear,Highway,Medium,Car,Fatal,2
67,7,Argora Chowk,23.3501735,85.2980709,2025-02-15,09:58:00,Saturday,Stormy,Highway,High,Two-Wheeler,Serious,2
71,7,Argora Chowk,23.3501735,85.2980709,2025-02-03,10:05:00,Monday,Clear,Chowk/Intersection,High,Car,Minor,0
86,7,Argora Chowk,23.3501735,85.2980709,2022-12-26,19:00:00,Monday,Foggy,Main Road,Low,Two-Wheeler,Minor,0
114,7,Argora Chowk,23.3501735,85.2980709,2024-12-21,08:07:00,Saturday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
146,7,Argora Chowk,23.3501735,85.2980709,2021-05-03,18:23:00,Monday,Foggy,Highway,High,Two-Wheeler,Minor,0
149,7,Argora Chowk,23.3501735,85.2980709,2023-05-20,10:44:00,Saturday,Clear,Chowk/Intersection,Medium,Car,Minor,0
156,7,Argora Chowk,23.3501735,85.2980709,2021-09-14,18:25:00,Tuesday,Clear,Main Road,Low,Auto-Rickshaw,Fatal,4
159,7,Argora Chowk,23.3501735,85.2980709,2021-06-09,07:49:00,Wednesday,Clear,Highway,Medium,Car,Minor,0
160,7,Argora Chowk,23.3501735,85.2980709,2021-05-14,10:00:00,Friday,Clear,Highway,Medium,Car,Minor,0
163,7,Argora Chowk,23.3501735,85.2980709,2023-03-27,17:20:00,Monday,Rainy,Highway,High,Auto-Rickshaw,Minor,0
169,7,Argora Chowk,23.3501735,85.2980709,2025-10-19,19:02:00,Sunday,Rainy,Residential Road,Medium,Two-Wheeler,Minor,0
176,7,Argora Chowk,23.3501735,85.2980709,2024-07-03,18:23:00,Wednesday,Clear,Chowk/Intersection,Medium,Bus,Minor,0
189,7,Argora Chowk,23.3501735,85.2980709,2025-08-13,08:50:00,Wednesday,Clear,Residential Road,High,Car,Minor,0
206,7,Argora Chowk,23.3501735,85.2980709,2021-03-08,08:09:00,Monday,Rainy,Highway,Medium,Auto-Rickshaw,Minor,1
232,7,Argora Chowk,23.3501735,85.2980709,2021-10-25,20:07:00,Monday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0
245,7,Argora Chowk,23.3501735,85.2980709,2025-05-27,05:03:00,Tuesday,Clear,Residential Road,Medium,Car,Minor,0
258,7,Argora Chowk,23.3501735,85.2980709,2023-06-02,16:03:00,Friday,Clear,Main Road,Low,Two-Wheeler,Serious,1
282,7,Argora Chowk,23.3501735,85.2980709,2022-05-30,08:56:00,Monday,Foggy,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
312,7,Argora Chowk,23.3501735,85.2980709,2021-04-03,09:46:00,Saturday,Clear,Chowk/Intersection,Low,Truck,Minor,1
337,7,Argora Chowk,23.3501735,85.2980709,2025-03-11,18:51:00,Tuesday,Clear,Highway,High,Two-Wheeler,Minor,0
342,7,Argora Chowk,23.3501735,85.2980709,2022-08-23,20:15:00,Tuesday,Clear,Main Road,High,Car,Serious,3
344,7,Argora Chowk,23.3501735,85.2980709,2021-10-08,18:33:00,Friday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Minor,0
356,7,Argora Chowk,23.3501735,85.2980709,2025-05-22,18:49:00,Thursday,Clear,Main Road,Medium,Two-Wheeler,Minor,0
402,7,Argora Chowk,23.3501735,85.2980709,2025-11-29,10:33:00,Saturday,Rainy,Residential Road,Low,Two-Wheeler,Minor,0
414,7,Argora Chowk,23.3501735,85.2980709,2021-02-13,18:05:00,Saturday,Clear,Highway,Medium,Auto-Rickshaw,Serious,3
415,7,Argora Chowk,23.3501735,85.2980709,2021-05-10,19:33:00,Monday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
423,7,Argora Chowk,23.3501735,85.2980709,2021-02-17,09:29:00,Wednesday,Clear,Chowk/Intersection,High,Car,Minor,0
433,7,Argora Chowk,23.3501735,85.2980709,2025-02-10,08:06:00,Monday,Clear,Main Road,Low,Two-Wheeler,Minor,0
474,7,Argora Chowk,23.3501735,85.2980709,2022-12-29,16:22:00,Thursday,Clear,Highway,High,Car,Serious,2
491,7,Argora Chowk,23.3501735,85.2980709,2023-08-26,17:53:00,Saturday,Clear,Main Road,High,Two-Wheeler,Minor,0
492,7,Argora Chowk,23.3501735,85.2980709,2022-10-14,19:08:00,Friday,Clear,Main Road,Medium,Car,Minor,0
511,7,Argora Chowk,23.3501735,85.2980709,2023-02-03,08:38:00,Friday,Clear,Residential Road,High,Two-Wheeler,Minor,0
528,7,Argora Chowk,23.3501735,85.2980709,2022-12-22,18:26:00,Thursday,Clear,Residential Road,High,Car,Fatal,2
534,7,Argora Chowk,23.3501735,85.2980709,2021-02-16,07:15:00,Tuesday,Clear,Chowk/Intersection,High,Truck,Minor,0
592,7,Argora Chowk,23.3501735,85.2980709,2021-03-07,17:55:00,Sunday,Rainy,Highway,Medium,Car,Minor,0
593,7,Argora Chowk,23.3501735,85.2980709,2024-07-23,05:04:00,Tuesday,Stormy,Main Road,High,Car,Minor,1
610,7,Argora Chowk,23.3501735,85.2980709,2025-10-03,17:14:00,Friday,Clear,Residential Road,Medium,Two-Wheeler,Serious,2
623,7,Argora Chowk,23.3501735,85.2980709,2024-09-12,12:06:00,Thursday,Clear,Highway,Medium,Two-Wheeler,Minor,1
627,7,Argora Chowk,23.3501735,85.2980709,2025-06-15,08:11:00,Sunday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
628,7,Argora Chowk,23.3501735,85.2980709,2023-03-24,10:36:00,Friday,Foggy,Main Road,Low,Bus,Serious,2
635,7,Argora Chowk,23.3501735,85.2980709,2025-12-19,19:12:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0
636,7,Argora Chowk,23.3501735,85.2980709,2025-03-05,09:38:00,Wednesday,Clear,Highway,Medium,Two-Wheeler,Minor,0
637,7,Argora Chowk,23.3501735,85.2980709,2023-12-28,11:14:00,Thursday,Stormy,Highway,Low,Two-Wheeler,Serious,2
651,7,Argora Chowk,23.3501735,85.2980709,2025-11-07,08:55:00,Friday,Clear,Highway,High,Two-Wheeler,Serious,3
668,7,Argora Chowk,23.3501735,85.2980709,2021-02-02,06:37:00,Tuesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,1
679,7,Argora Chowk,23.3501735,85.2980709,2024-01-08,18:06:00,Monday,Rainy,Residential Road,Medium,Car,Serious,2
680,7,Argora Chowk,23.3501735,85.2980709,2022-10-05,07:52:00,Wednesday,Rainy,Main Road,High,Car,Minor,0
734,7,Argora Chowk,23.3501735,85.2980709,2022-04-05,21:02:00,Tuesday,Clear,Main Road,Medium,Bus,Minor,0
759,7,Argora Chowk,23.3501735,85.2980709,2024-07-02,09:25:00,Tuesday,Clear,Residential Road,High,Truck,Minor,0
764,7,Argora Chowk,23.3501735,85.2980709,2025-04-05,18:42:00,Saturday,Clear,Chowk/Intersection,Low,Truck,Serious,2
813,7,Argora Chowk,23.3501735,85.2980709,2025-04-07,09:18:00,Monday,Rainy,Chowk/Intersection,Low,Car,Serious,1
895,7,Argora Chowk,23.3501735,85.2980709,2023-12-28,15:40:00,Thursday,Clear,Chowk/Intersection,High,Bus,Minor,1
933,7,Argora Chowk,23.3501735,85.2980709,2025-09-30,07:55:00,Tuesday,Clear,Main Road,High,Car,Serious,1
971,7,Argora Chowk,23.3501735,85.2980709,2021-06-29,06:57:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,1
1007,7,Argora Chowk,23.3501735,85.2980709,2021-12-28,07:12:00,Tuesday,Clear,Main Road,Low,Bus,Minor,0
1021,7,Argora Chowk,23.3501735,85.2980709,2022-01-14,18:55:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,3
1022,7,Argora Chowk,23.3501735,85.2980709,2021-08-21,10:16:00,Saturday,Clear,Highway,Low,Car,Fatal,3
1032,7,Argora Chowk,23.3501735,85.2980709,2021-05-02,10:39:00,Sunday,Clear,Highway,Medium,Two-Wheeler,Fatal,2
1080,7,Argora Chowk,23.3501735,85.2980709,2025-08-23,06:27:00,Saturday,Rainy,Main Road,Low,Auto-Rickshaw,Minor,1
1082,7,Argora Chowk,23.3501735,85.2980709,2021-06-14,17:20:00,Monday,Rainy,Main Road,High,Two-Wheeler,Minor,1
1112,7,Argora Chowk,23.3501735,85.2980709,2022-12-29,10:33:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1
1114,7,Argora Chowk,23.3501735,85.2980709,2025-01-17,21:07:00,Friday,Clear,Main Road,Low,Car,Minor,0
1130,7,Argora Chowk,23.3501735,85.2980709,2023-05-24,20:01:00,Wednesday,Foggy,Residential Road,High,Two-Wheeler,Serious,1
1142,7,Argora Chowk,23.3501735,85.2980709,2023-05-12,20:36:00,Friday,Foggy,Highway,High,Auto-Rickshaw,Minor,0
1171,7,Argora Chowk,23.3501735,85.2980709,2021-05-18,18:12:00,Tuesday,Clear,Chowk/Intersection,High,Truck,Minor,1
1177,7,Argora Chowk,23.3501735,85.2980709,2021-04-11,17:10:00,Sunday,Clear,Residential Road,Low,Two-Wheeler,Serious,2
1220,7,Argora Chowk,23.3501735,85.2980709,2024-04-06,10:50:00,Saturday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Minor,1
1224,7,Argora Chowk,23.3501735,85.2980709,2025-09-30,06:55:00,Tuesday,Clear,Main Road,High,Auto-Rickshaw,Serious,1
1311,7,Argora Chowk,23.3501735,85.2980709,2023-04-06,09:06:00,Thursday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0
1312,7,Argora Chowk,23.3501735,85.2980709,2025-06-17,09:28:00,Tuesday,Rainy,Main Road,Low,Two-Wheeler,Serious,2
1315,7,Argora Chowk,23.3501735,85.2980709,2022-05-26,21:45:00,Thursday,Rainy,Chowk/Intersection,Low,Car,Minor,0
1371,7,Argora Chowk,23.3501735,85.2980709,2022-06-21,07:52:00,Tuesday,Clear,Highway,Medium,Two-Wheeler,Minor,0
1441,7,Argora Chowk,23.3501735,85.2980709,2025-12-11,18:56:00,Thursday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
1452,7,Argora Chowk,23.3501735,85.2980709,2025-07-30,18:20:00,Wednesday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,1
1460,7,Argora Chowk,23.3501735,85.2980709,2021-06-19,09:49:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Minor,0
1554,7,Argora Chowk,23.3501735,85.2980709,2022-07-20,10:23:00,Wednesday,Clear,Highway,Low,Two-Wheeler,Minor,0
1579,7,Argora Chowk,23.3501735,85.2980709,2023-03-25,11:03:00,Saturday,Clear,Main Road,Medium,Two-Wheeler,Fatal,1
1629,7,Argora Chowk,23.3501735,85.2980709,2021-08-01,18:57:00,Sunday,Clear,Highway,Low,Two-Wheeler,Serious,1
1662,7,Argora Chowk,23.3501735,85.2980709,2023-06-22,09:43:00,Thursday,Clear,Main Road,Medium,Truck,Serious,1
1678,7,Argora Chowk,23.3501735,85.2980709,2021-05-27,17:55:00,Thursday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1693,7,Argora Chowk,23.3501735,85.2980709,2024-01-06,09:19:00,Saturday,Rainy,Residential Road,High,Car,Serious,1
1750,7,Argora Chowk,23.3501735,85.2980709,2025-11-22,11:20:00,Saturday,Rainy,Residential Road,Low,Bus,Serious,3
1764,7,Argora Chowk,23.3501735,85.2980709,2023-12-20,21:54:00,Wednesday,Clear,Highway,High,Car,Fatal,1
1767,7,Argora Chowk,23.3501735,85.2980709,2023-12-22,10:05:00,Friday,Clear,Residential Road,Low,Auto-Rickshaw,Minor,0
1771,7,Argora Chowk,23.3501735,85.2980709,2023-07-01,19:26:00,Saturday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Serious,1
1792,7,Argora Chowk,23.3501735,85.2980709,2025-01-14,19:54:00,Tuesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1815,7,Argora Chowk,23.3501735,85.2980709,2025-03-27,22:37:00,Thursday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
1826,7,Argora Chowk,23.3501735,85.2980709,2021-08-19,19:22:00,Thursday,Rainy,Chowk/Intersection,High,Truck,Minor,0
1828,7,Argora Chowk,23.3501735,85.2980709,2022-06-21,09:54:00,Tuesday,Foggy,Chowk/Intersection,High,Car,Serious,1
1848,7,Argora Chowk,23.3501735,85.2980709,2022-04-07,17:18:00,Thursday,Foggy,Residential Road,Low,Two-Wheeler,Serious,1
1853,7,Argora Chowk,23.3501735,85.2980709,2023-04-18,08:29:00,Tuesday,Clear,Main Road,Medium,Truck,Minor,0
1858,7,Argora Chowk,23.3501735,85.2980709,2023-11-19,16:08:00,Sunday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,1
1865,7,Argora Chowk,23.3501735,85.2980709,2022-01-19,08:54:00,Wednesday,Clear,Chowk/Intersection,Low,Auto-Rickshaw,Minor,0
1890,7,Argora Chowk,23.3501735,85.2980709,2021-08-23,17:03:00,Monday,Clear,Main Road,Low,Two-Wheeler,Serious,1
1900,7,Argora Chowk,23.3501735,85.2980709,2024-01-01,05:20:00,Monday,Rainy,Highway,Low,Car,Fatal,1
1917,7,Argora Chowk,23.3501735,85.2980709,2023-04-03,09:39:00,Monday,Clear,Highway,Low,Truck,Fatal,2
1957,7,Argora Chowk,23.3501735,85.2980709,2024-08-06,19:30:00,Tuesday,Clear,Highway,Low,Two-Wheeler,Fatal,1
1961,7,Argora Chowk,23.3501735,85.2980709,2022-01-16,18:53:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
1980,7,Argora Chowk,23.3501735,85.2980709,2023-10-12,18:03:00,Thursday,Clear,Main Road,Low,Car,Fatal,1
1989,7,Argora Chowk,23.3501735,85.2980709,2022-04-01,09:03:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0
2003,7,Argora Chowk,23.3501735,85.2980709,2021-01-15,17:01:00,Friday,Rainy,Chowk/Intersection,Medium,Car,Minor,0
2032,7,Argora Chowk,23.3501735,85.2980709,2024-03-20,10:00:00,Wednesday,Clear,Highway,High,Two-Wheeler,Minor,0
2038,7,Argora Chowk,23.3501735,85.2980709,2021-04-06,09:01:00,Tuesday,Clear,Residential Road,Medium,Two-Wheeler,Minor,1
2043,7,Argora Chowk,23.3501735,85.2980709,2025-05-30,07:00:00,Friday,Rainy,Main Road,Medium,Auto-Rickshaw,Serious,1
2059,7,Argora Chowk,23.3501735,85.2980709,2022-08-25,06:32:00,Thursday,Clear,Residential Road,Medium,Car,Serious,1
2077,7,Argora Chowk,23.3501735,85.2980709,2025-01-21,10:26:00,Tuesday,Clear,Main Road,Low,Two-Wheeler,Fatal,1
2135,7,Argora Chowk,23.3501735,85.2980709,2025-08-22,18:58:00,Friday,Rainy,Residential Road,Medium,Bus,Minor,1
2144,7,Argora Chowk,23.3501735,85.2980709,2022-02-11,19:12:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,1
2164,7,Argora Chowk,23.3501735,85.2980709,2024-05-24,18:02:00,Friday,Clear,Main Road,High,Two-Wheeler,Serious,1
2227,7,Argora Chowk,23.3501735,85.2980709,2022-08-03,18:17:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
2258,7,Argora Chowk,23.3501735,85.2980709,2021-05-22,08:42:00,Saturday,Clear,Main Road,Medium,Two-Wheeler,Minor,0
2273,7,Argora Chowk,23.3501735,85.2980709,2025-02-18,14:46:00,Tuesday,Rainy,Main Road,High,Two-Wheeler,Minor,0
2352,7,Argora Chowk,23.3501735,85.2980709,2024-08-08,17:53:00,Thursday,Foggy,Chowk/Intersection,High,Car,Minor,0
2367,7,Argora Chowk,23.3501735,85.2980709,2023-01-01,08:48:00,Sunday,Rainy,Main Road,Medium,Bus,Minor,1
2373,7,Argora Chowk,23.3501735,85.2980709,2024-11-30,11:18:00,Saturday,Rainy,Residential Road,High,Bus,Minor,0
2378,7,Argora Chowk,23.3501735,85.2980709,2024-11-30,19:12:00,Saturday,Clear,Highway,Low,Two-Wheeler,Minor,0
2382,7,Argora Chowk,23.3501735,85.2980709,2022-12-27,17:43:00,Tuesday,Clear,Residential Road,Medium,Auto-Rickshaw,Fatal,1
2388,7,Argora Chowk,23.3501735,85.2980709,2024-08-08,10:09:00,Thursday,Stormy,Highway,Medium,Two-Wheeler,Minor,1
2409,7,Argora Chowk,23.3501735,85.2980709,2024-04-08,18:59:00,Monday,Clear,Highway,Low,Bus,Serious,2
2415,7,Argora Chowk,23.3501735,85.2980709,2023-02-16,08:36:00,Thursday,Clear,Residential Road,Medium,Two-Wheeler,Minor,0
2477,7,Argora Chowk,23.3501735,85.2980709,2025-02-12,07:15:00,Wednesday,Rainy,Main Road,Low,Two-Wheeler,Minor,0
2478,7,Argora Chowk,23.3501735,85.2980709,2025-03-31,10:43:00,Monday,Foggy,Main Road,High,Car,Minor,0
2526,7,Argora Chowk,23.3501735,85.2980709,2023-07-28,08:32:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,1
2528,7,Argora Chowk,23.3501735,85.2980709,2024-01-30,09:05:00,Tuesday,Clear,Residential Road,Low,Car,Minor,0
2546,7,Argora Chowk,23.3501735,85.2980709,2022-08-23,08:08:00,Tuesday,Clear,Highway,Medium,Two-Wheeler,Fatal,1
2567,7,Argora Chowk,23.3501735,85.2980709,2021-12-07,19:31:00,Tuesday,Clear,Highway,Low,Two-Wheeler,Fatal,1
2655,7,Argora Chowk,23.3501735,85.2980709,2022-10-19,09:09:00,Wednesday,Clear,Highway,High,Car,Fatal,1
2704,7,Argora Chowk,23.3501735,85.2980709,2021-06-07,06:40:00,Monday,Foggy,Highway,High,Two-Wheeler,Fatal,1
2726,7,Argora Chowk,23.3501735,85.2980709,2021-12-27,17:29:00,Monday,Rainy,Main Road,Low,Car,Fatal,3
2737,7,Argora Chowk,23.3501735,85.2980709,2021-01-17,20:36:00,Sunday,Clear,Chowk/Intersection,Medium,Car,Minor,1
2745,7,Argora Chowk,23.3501735,85.2980709,2021-02-03,18:50:00,Wednesday,Rainy,Chowk/Intersection,Low,Car,Serious,1
2791,7,Argora Chowk,23.3501735,85.2980709,2025-03-25,08:13:00,Tuesday,Clear,Highway,Medium,Two-Wheeler,Minor,0
2800,7,Argora Chowk,23.3501735,85.2980709,2025-12-22,07:13:00,Monday,Clear,Highway,High,Two-Wheeler,Minor,0
2854,7,Argora Chowk,23.3501735,85.2980709,2024-09-11,18:26:00,Wednesday,Foggy,Main Road,Low,Car,Fatal,1
2855,7,Argora Chowk,23.3501735,85.2980709,2025-12-17,09:06:00,Wednesday,Foggy,Highway,Medium,Two-Wheeler,Serious,2
2867,7,Argora Chowk,23.3501735,85.2980709,2023-02-04,08:27:00,Saturday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,0
2881,7,Argora Chowk,23.3501735,85.2980709,2024-09-19,17:30:00,Thursday,Clear,Main Road,Medium,Car,Minor,0
2883,7,Argora Chowk,23.3501735,85.2980709,2021-03-10,07:50:00,Wednesday,Foggy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
2899,7,Argora Chowk,23.3501735,85.2980709,2024-10-10,19:33:00,Thursday,Clear,Highway,Medium,Two-Wheeler,Minor,0
2905,7,Argora Chowk,23.3501735,85.2980709,2023-08-08,10:03:00,Tuesday,Clear,Highway,High,Car,Fatal,2
2915,7,Argora Chowk,23.3501735,85.2980709,2024-07-30,10:00:00,Tuesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
2923,7,Argora Chowk,23.3501735,85.2980709,2024-12-12,08:47:00,Thursday,Clear,Highway,High,Car,Minor,1
2927,7,Argora Chowk,23.3501735,85.2980709,2021-06-24,17:14:00,Thursday,Rainy,Highway,High,Car,Minor,1
2956,7,Argora Chowk,23.3501735,85.2980709,2024-10-28,12:50:00,Monday,Rainy,Residential Road,Medium,Truck,Minor,1
2958,7,Argora Chowk,23.3501735,85.2980709,2021-08-23,19:38:00,Monday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0
2972,7,Argora Chowk,23.3501735,85.2980709,2021-09-23,08:59:00,Thursday,Clear,Highway,Low,Two-Wheeler,Serious,1
3026,7,Argora Chowk,23.3501735,85.2980709,2021-09-22,10:36:00,Wednesday,Clear,Chowk/Intersection,Medium,Car,Minor,0
3027,7,Argora Chowk,23.3501735,85.2980709,2025-01-16,09:15:00,Thursday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
3043,7,Argora Chowk,23.3501735,85.2980709,2023-04-11,13:49:00,Tuesday,Rainy,Residential Road,Low,Two-Wheeler,Minor,0
3055,7,Argora Chowk,23.3501735,85.2980709,2022-09-08,16:26:00,Thursday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
3061,7,Argora Chowk,23.3501735,85.2980709,2024-11-11,08:32:00,Monday,Rainy,Main Road,Medium,Two-Wheeler,Minor,0
3157,7,Argora Chowk,23.3501735,85.2980709,2022-09-14,19:44:00,Wednesday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,0
3158,7,Argora Chowk,23.3501735,85.2980709,2022-02-06,17:51:00,Sunday,Clear,Main Road,Medium,Bus,Minor,1
3172,7,Argora Chowk,23.3501735,85.2980709,2022-06-13,18:49:00,Monday,Clear,Highway,Low,Truck,Fatal,3
3187,7,Argora Chowk,23.3501735,85.2980709,2025-09-28,15:59:00,Sunday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,1
3260,7,Argora Chowk,23.3501735,85.2980709,2024-10-08,07:26:00,Tuesday,Rainy,Highway,Low,Car,Serious,1
3262,7,Argora Chowk,23.3501735,85.2980709,2022-03-08,10:28:00,Tuesday,Clear,Highway,High,Car,Fatal,1
3271,7,Argora Chowk,23.3501735,85.2980709,2023-01-02,10:22:00,Monday,Stormy,Highway,Low,Truck,Fatal,1
3277,7,Argora Chowk,23.3501735,85.2980709,2021-02-24,09:18:00,Wednesday,Clear,Chowk/Intersection,Medium,Car,Minor,0
3302,7,Argora Chowk,23.3501735,85.2980709,2023-06-08,08:57:00,Thursday,Clear,Main Road,Medium,Bus,Serious,2
3312,7,Argora Chowk,23.3501735,85.2980709,2023-08-24,09:32:00,Thursday,Rainy,Highway,Medium,Bus,Serious,1
3328,7,Argora Chowk,23.3501735,85.2980709,2023-12-29,11:43:00,Friday,Rainy,Residential Road,Low,Car,Fatal,1
3333,7,Argora Chowk,23.3501735,85.2980709,2024-03-28,17:13:00,Thursday,Clear,Chowk/Intersection,Low,Two-Wheeler,Serious,1
3354,7,Argora Chowk,23.3501735,85.2980709,2024-05-22,10:46:00,Wednesday,Clear,Highway,Low,Bus,Minor,0
3358,7,Argora Chowk,23.3501735,85.2980709,2022-09-06,09:03:00,Tuesday,Clear,Chowk/Intersection,High,Auto-Rickshaw,Minor,0
3395,7,Argora Chowk,23.3501735,85.2980709,2024-01-31,19:20:00,Wednesday,Clear,Residential Road,High,Two-Wheeler,Minor,0
3396,7,Argora Chowk,23.3501735,85.2980709,2024-10-11,07:07:00,Friday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0
3399,7,Argora Chowk,23.3501735,85.2980709,2023-08-06,20:37:00,Sunday,Clear,Highway,High,Two-Wheeler,Minor,0
3404,7,Argora Chowk,23.3501735,85.2980709,2025-07-15,19:29:00,Tuesday,Rainy,Residential Road,Medium,Car,Fatal,2
3423,7,Argora Chowk,23.3501735,85.2980709,2021-08-28,19:06:00,Saturday,Foggy,Highway,Low,Two-Wheeler,Minor,0
3441,7,Argora Chowk,23.3501735,85.2980709,2022-03-19,08:54:00,Saturday,Rainy,Chowk/Intersection,Medium,Car,Fatal,1
3459,7,Argora Chowk,23.3501735,85.2980709,2025-05-15,19:14:00,Thursday,Clear,Main Road,Medium,Two-Wheeler,Minor,1
3503,7,Argora Chowk,23.3501735,85.2980709,2022-05-19,06:49:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
3524,7,Argora Chowk,23.3501735,85.2980709,2025-03-02,12:17:00,Sunday,Clear,Chowk/Intersection,High,Car,Minor,1
3529,7,Argora Chowk,23.3501735,85.2980709,2021-02-03,18:41:00,Wednesday,Clear,Main Road,High,Two-Wheeler,Serious,1
3538,7,Argora Chowk,23.3501735,85.2980709,2023-06-12,09:58:00,Monday,Clear,Highway,Medium,Auto-Rickshaw,Minor,1
3552,7,Argora Chowk,23.3501735,85.2980709,2025-10-25,18:26:00,Saturday,Foggy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,1
3576,7,Argora Chowk,23.3501735,85.2980709,2022-11-25,18:30:00,Friday,Clear,Chowk/Intersection,Low,Bus,Minor,1
3602,7,Argora Chowk,23.3501735,85.2980709,2025-11-30,20:04:00,Sunday,Clear,Highway,Low,Two-Wheeler,Minor,1
3628,7,Argora Chowk,23.3501735,85.2980709,2025-06-28,19:43:00,Saturday,Clear,Highway,High,Car,Minor,0
3671,7,Argora Chowk,23.3501735,85.2980709,2025-06-05,07:40:00,Thursday,Clear,Residential Road,High,Auto-Rickshaw,Serious,2
