accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties,hour,is_weekend,time_of_day,is_rush_hour,month,year,is_adverse_weather
2667,4,Sujata Chowk,23.3536514,85.3244753,2024-07-04,07:45:00,Thursday,Clear,Highway,Medium,Car,Minor,0,7,False,Morning,False,7,2024,False
2674,4,Sujata Chowk,23.3536514,85.3244753,2025-02-20,08:00:00,Thursday,Clear,Main Road,High,Car,Minor,0,8,False,Morning,True,2,2025,False
2683,4,Sujata Chowk,23.3536514,85.3244753,2023-04-01,10:47:00,Saturday,Rainy,Main Road,High,Two-Wheeler,Minor,1,10,True,Morning,True,4,2023,True
2701,4,Sujata Chowk,23.3536514,85.3244753,2023-07-09,20:03:00,Sunday,Foggy,Chowk/Intersection,Low,Car,Serious,2,20,True,Evening,True,7,2023,True
2760,4,Sujata Chowk,23.3536514,85.3244753,2021-02-15,18:55:00,Monday,Clear,Residential Road,Low,Two-Wheeler,Fatal,1,18,False,Evening,True,2,2021,False
2767,4,Sujata Chowk,23.3536514,85.3244753,2021-02-04,18:50:00,Thursday,Foggy,Main Road,Medium,Truck,Minor,0,18,False,Evening,True,2,2021,True
2774,4,Sujata Chowk,23.3536514,85.3244753,2025-11-14,06:24:00,Friday,Clear,Chowk/Intersection,Low,Auto-Rickshaw,Minor,1,6,False,Morning,False,11,2025,False
2775,4,Sujata Chowk,23.3536514,85.3244753,2021-06-23,10:05:00,Wednesday,Clear,Residential Road,Medium,Two-Wheeler,Minor,0,10,False,Morning,True,6,2021,False
2776,4,Sujata Chowk,23.3536514,85.3244753,2022-11-14,09:51:00,Monday,Clear,Main Road,High,Car,Fatal,1,9,False,Morning,True,11,2022,False
2803,4,Sujata Chowk,23.3536514,85.3244753,2023-03-30,15:54:00,Thursday,Clear,Highway,High,Auto-Rickshaw,Minor,0,15,False,Afternoon,False,3,2023,False
2811,4,Sujata Chowk,23.3536514,85.3244753,2021-09-20,09:20:00,Monday,Clear,Main Road,Low,Bus,Serious,1,9,False,Morning,True,9,2021,False
2829,4,Sujata Chowk,23.3536514,85.3244753,2021-01-22,07:34:00,Friday,Rainy,Chowk/Intersection,High,Car,Minor,0,7,False,Morning,False,1,2021,True
2841,4,Sujata Chowk,23.3536514,85.3244753,2021-10-12,17:40:00,Tuesday,Foggy,Main Road,Medium,Car,Serious,1,17,False,Evening,True,10,2021,True
2892,4,Sujata Chowk,23.3536514,85.3244753,2024-09-06,08:15:00,Friday,Rainy,Residential Road,Medium,Bus,Serious,2,8,False,Morning,True,9,2024,True
2921,4,Sujata Chowk,23.3536514,85.3244753,2025-03-16,10:24:00,Sunday,Rainy,Main Road,Medium,Two-Wheeler,Minor,0,10,True,Morning,True,3,2025,True
2928,4,Sujata Chowk,23.3536514,85.3244753,2021-06-02,06:03:00,Wednesday,Foggy,Main Road,Medium,Car,Minor,0,6,False,Morning,False,6,2021,True
2943,4,Sujata Chowk,23.3536514,85.3244753,2022-01-20,18:01:00,Thursday,Clear,Highway,Low,Auto-Rickshaw,Serious,1,18,False,Evening,True,1,2022,False
2961,4,Sujata Chowk,23.3536514,85.3244753,2024-07-29,19:46:00,Monday,Foggy,Chowk/Intersection,High,Two-Wheeler,Minor,0,19,False,Evening,True,7,2024,True
2981,4,Sujata Chowk,23.3536514,85.3244753,2025-07-01,08:07:00,Tuesday,Stormy,Main Road,Medium,Bus,Serious,2,8,False,Morning,True,7,2025,True
2990,4,Sujata Chowk,23.3536514,85.3244753,2025-05-21,18:02:00,Wednesday,Foggy,Main Road,High,Bus,Minor,0,18,False,Evening,True,5,2025,True
2999,4,Sujata Chowk,23.3536514,85.3244753,2022-11-30,06:56:00,Wednesday,Rainy,Main Road,Medium,Two-Wheeler,Serious,2,6,False,Morning,False,11,2022,True
3016,4,Sujata Chowk,23.3536514,85.3244753,2022-07-11,08:17:00,Monday,Clear,Main Road,High,Car,Minor,0,8,False,Morning,True,7,2022,False
3025,4,Sujata Chowk,23.3536514,85.3244753,2024-03-04,10:38:00,Monday,Stormy,Residential Road,High,Two-Wheeler,Serious,1,10,False,Morning,True,3,2024,True
3047,4,Sujata Chowk,23.3536514,85.3244753,2023-03-23,07:04:00,Thursday,Stormy,Chowk/Intersection,Medium,Car,Minor,1,7,False,Morning,False,3,2023,True
3053,4,Sujata Chowk,23.3536514,85.3244753,2021-12-01,20:29:00,Wednesday,Clear,Highway,Medium,Two-Wheeler,Minor,1,20,False,Evening,True,12,2021,False
3066,4,Sujata Chowk,23.3536514,85.3244753,2022-12-12,10:58:00,Monday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0,10,False,Morning,True,12,2022,False
3088,4,Sujata Chowk,23.3536514,85.3244753,2021-11-25,06:11:00,Thursday,Clear,Main Road,High,Auto-Rickshaw,Minor,0,6,False,Morning,False,11,2021,False
3094,4,Sujata Chowk,23.3536514,85.3244753,2021-06-12,08:30:00,Saturday,Clear,Chowk/Intersection,Medium,Car,Fatal,1,8,True,Morning,True,6,2021,False
3122,4,Sujata Chowk,23.3536514,85.3244753,2025-09-12,18:07:00,Friday,Clear,Residential Road,Low,Car,Minor,0,18,False,Evening,True,9,2025,False
3148,4,Sujata Chowk,23.3536514,85.3244753,2021-03-17,07:06:00,Wednesday,Foggy,Chowk/Intersection,Medium,Car,Serious,1,7,False,Morning,False,3,2021,True
3150,4,Sujata Chowk,23.3536514,85.3244753,2022-07-03,11:05:00,Sunday,Rainy,Residential Road,Medium,Car,Serious,1,11,True,Morning,False,7,2022,True
3168,4,Sujata Chowk,23.3536514,85.3244753,2023-03-21,09:47:00,Tuesday,Clear,Main Road,Medium,Car,Minor,0,9,False,Morning,True,3,2023,False
3183,4,Sujata Chowk,23.3536514,85.3244753,2025-10-02,06:17:00,Thursday,Clear,Chowk/Intersection,Low,Car,Serious,2,6,False,Morning,False,10,2025,False
3226,4,Sujata Chowk,23.3536514,85.3244753,2025-06-13,19:59:00,Friday,Clear,Chowk/Intersection,Medium,Truck,Minor,0,19,False,Evening,True,6,2025,False
3234,4,Sujata Chowk,23.3536514,85.3244753,2025-06-25,19:53:00,Wednesday,Foggy,Chowk/Intersection,Low,Truck,Minor,0,19,False,Evening,True,6,2025,True
3272,4,Sujata Chowk,23.3536514,85.3244753,2021-03-17,09:07:00,Wednesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,9,False,Morning,True,3,2021,False
3273,4,Sujata Chowk,23.3536514,85.3244753,2025-06-12,09:17:00,Thursday,Rainy,Highway,Low,Two-Wheeler,Minor,1,9,False,Morning,True,6,2025,True
3280,4,Sujata Chowk,23.3536514,85.3244753,2025-07-01,18:59:00,Tuesday,Clear,Highway,Low,Two-Wheeler,Serious,2,18,False,Evening,True,7,2025,False
3321,4,Sujata Chowk,23.3536514,85.3244753,2023-08-02,18:41:00,Wednesday,Foggy,Highway,Medium,Bus,Fatal,1,18,False,Evening,True,8,2023,True
3339,4,Sujata Chowk,23.3536514,85.3244753,2021-01-18,19:02:00,Monday,Clear,Residential Road,High,Two-Wheeler,Minor,0,19,False,Evening,True,1,2021,False
3360,4,Sujata Chowk,23.3536514,85.3244753,2022-09-03,09:55:00,Saturday,Clear,Main Road,Low,Auto-Rickshaw,Serious,1,9,True,Morning,True,9,2022,False
3390,4,Sujata Chowk,23.3536514,85.3244753,2021-01-22,20:27:00,Friday,Clear,Residential Road,Medium,Truck,Minor,0,20,False,Evening,True,1,2021,False
3392,4,Sujata Chowk,23.3536514,85.3244753,2023-04-25,10:35:00,Tuesday,Clear,Main Road,Low,Truck,Serious,1,10,False,Morning,True,4,2023,False
3393,4,Sujata Chowk,23.3536514,85.3244753,2021-04-07,10:15:00,Wednesday,Clear,Main Road,Low,Auto-Rickshaw,Serious,1,10,False,Morning,True,4,2021,False
3394,4,Sujata Chowk,23.3536514,85.3244753,2023-10-31,07:55:00,Tuesday,Clear,Highway,Low,Two-Wheeler,Minor,1,7,False,Morning,False,10,2023,False
3413,4,Sujata Chowk,23.3536514,85.3244753,2025-08-28,17:22:00,Thursday,Clear,Main Road,Medium,Auto-Rickshaw,Serious,2,17,False,Evening,True,8,2025,False
3416,4,Sujata Chowk,23.3536514,85.3244753,2025-05-20,10:51:00,Tuesday,Stormy,Chowk/Intersection,High,Two-Wheeler,Minor,1,10,False,Morning,True,5,2025,True
3422,4,Sujata Chowk,23.3536514,85.3244753,2023-12-18,15:37:00,Monday,Clear,Main Road,High,Two-Wheeler,Minor,0,15,False,Afternoon,False,12,2023,False
3429,4,Sujata Chowk,23.3536514,85.3244753,2022-02-26,19:01:00,Saturday,Stormy,Highway,Medium,Auto-Rickshaw,Serious,2,19,True,Evening,True,2,2022,True
3439,4,Sujata Chowk,23.3536514,85.3244753,2021-03-01,09:47:00,Monday,Clear,Highway,Low,Two-Wheeler,Minor,0,9,False,Morning,True,3,2021,False
3450,4,Sujata Chowk,23.3536514,85.3244753,2022-09-30,09:57:00,Friday,Clear,Highway,High,Truck,Serious,3,9,False,Morning,True,9,2022,False
3466,4,Sujata Chowk,23.3536514,85.3244753,2025-09-12,20:28:00,Friday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Minor,1,20,False,Evening,True,9,2025,True
3468,4,Sujata Chowk,23.3536514,85.3244753,2021-05-23,08:51:00,Sunday,Clear,Highway,High,Auto-Rickshaw,Fatal,1,8,True,Morning,True,5,2021,False
3483,4,Sujata Chowk,23.3536514,85.3244753,2025-10-03,18:15:00,Friday,Clear,Chowk/Intersection,Low,Truck,Serious,2,18,False,Evening,True,10,2025,False
3512,4,Sujata Chowk,23.3536514,85.3244753,2022-01-03,07:14:00,Monday,Clear,Chowk/Intersection,High,Car,Serious,1,7,False,Morning,False,1,2022,False
3515,4,Sujata Chowk,23.3536514,85.3244753,2023-02-20,11:05:00,Monday,Clear,Main Road,Medium,Two-Wheeler,Minor,1,11,False,Morning,False,2,2023,False
3519,4,Sujata Chowk,23.3536514,85.3244753,2022-04-18,08:16:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,8,False,Morning,True,4,2022,False
3536,4,Sujata Chowk,23.3536514,85.3244753,2021-12-04,08:32:00,Saturday,Clear,Main Road,High,Truck,Fatal,2,8,True,Morning,True,12,2021,False
3550,4,Sujata Chowk,23.3536514,85.3244753,2021-05-14,08:25:00,Friday,Clear,Chowk/Intersection,Low,Car,Minor,1,8,False,Morning,True,5,2021,False
3558,4,Sujata Chowk,23.3536514,85.3244753,2022-03-14,20:14:00,Monday,Rainy,Main Road,High,Auto-Rickshaw,Serious,1,20,False,Evening,True,3,2022,True
3567,4,Sujata Chowk,23.3536514,85.3244753,2021-03-07,17:32:00,Sunday,Clear,Main Road,Medium,Two-Wheeler,Minor,1,17,True,Evening,True,3,2021,False
3579,4,Sujata Chowk,23.3536514,85.3244753,2022-08-28,20:49:00,Sunday,Clear,Main Road,Medium,Auto-Rickshaw,Serious,1,20,True,Evening,True,8,2022,False
3592,4,Sujata Chowk,23.3536514,85.3244753,2024-10-11,10:07:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,2,10,False,Morning,True,10,2024,False
3613,4,Sujata Chowk,23.3536514,85.3244753,2025-05-22,15:24:00,Thursday,Rainy,Chowk/Intersection,High,Two-Wheeler,Serious,2,15,False,Afternoon,False,5,2025,True
3639,4,Sujata Chowk,23.3536514,85.3244753,2021-11-22,09:16:00,Monday,Clear,Main Road,Medium,Two-Wheeler,Fatal,3,9,False,Morning,True,11,2021,False
3679,4,Sujata Chowk,23.3536514,85.3244753,2024-05-29,19:43:00,Wednesday,Rainy,Highway,Low,Bus,Minor,0,19,False,Evening,True,5,2024,True
3702,4,Sujata Chowk,23.3536514,85.3244753,2025-01-08,19:16:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,19,False,Evening,True,1,2025,False
3746,4,Sujata Chowk,23.3536514,85.3244753,2024-11-19,18:59:00,Tuesday,Rainy,Main Road,Low,Car,Minor,0,18,False,Evening,True,11,2024,True
3757,4,Sujata Chowk,23.3536514,85.3244753,2022-08-26,18:18:00,Friday,Clear,Main Road,High,Two-Wheeler,Serious,3,18,False,Evening,True,8,2022,False
3777,4,Sujata Chowk,23.3536514,85.3244753,2022-09-10,19:47:00,Saturday,Clear,Main Road,Medium,Auto-Rickshaw,Serious,1,19,True,Evening,True,9,2022,False
3780,4,Sujata Chowk,23.3536514,85.3244753,2023-02-25,18:49:00,Saturday,Rainy,Residential Road,Low,Two-Wheeler,Minor,0,18,True,Evening,True,2,2023,True
3801,4,Sujata Chowk,23.3536514,85.3244753,2025-12-10,17:17:00,Wednesday,Clear,Main Road,Low,Two-Wheeler,Serious,1,17,False,Evening,True,12,2025,False
3827,4,Sujata Chowk,23.3536514,85.3244753,2022-05-25,19:11:00,Wednesday,Clear,Main Road,Medium,Two-Wheeler,Serious,2,19,False,Evening,True,5,2022,False
3831,4,Sujata Chowk,23.3536514,85.3244753,2022-10-06,10:00:00,Thursday,Clear,Residential Road,High,Auto-Rickshaw,Serious,1,10,False,Morning,True,10,2022,False
3833,4,Sujata Chowk,23.3536514,85.3244753,2021-06-05,15:11:00,Saturday,Clear,Chowk/Intersection,High,Car,Minor,0,15,True,Afternoon,False,6,2021,False
3851,4,Sujata Chowk,23.3536514,85.3244753,2025-01-16,10:52:00,Thursday,Rainy,Main Road,Medium,Car,Minor,1,10,False,Morning,True,1,2025,True
3945,4,Sujata Chowk,23.3536514,85.3244753,2023-01-23,17:04:00,Monday,Rainy,Highway,High,Car,Serious,1,17,False,Evening,True,1,2023,True
3971,4,Sujata Chowk,23.3536514,85.3244753,2024-07-19,09:48:00,Friday,Clear,Chowk/Intersection,Medium,Bus,Minor,0,9,False,Morning,True,7,2024,False
3989,4,Sujata Chowk,23.3536514,85.3244753,2025-08-22,08:12:00,Friday,Clear,Highway,Medium,Car,Minor,0,8,False,Morning,True,8,2025,False
3995,4,Sujata Chowk,23.3536514,85.3244753,2023-10-28,19:34:00,Saturday,Clear,Residential Road,High,Car,Fatal,1,19,True,Evening,True,10,2023,False
4001,4,Sujata Chowk,23.3536514,85.3244753,2022-07-14,07:27:00,Thursday,Clear,Chowk/Intersection,High,Truck,Minor,1,7,False,Morning,False,7,2022,False
4003,4,Sujata Chowk,23.3536514,85.3244753,2021-08-29,19:29:00,Sunday,Clear,Highway,Low,Car,Minor,0,19,True,Evening,True,8,2021,False
4021,4,Sujata Chowk,23.3536514,85.3244753,2023-04-19,09:43:00,Wednesday,Rainy,Chowk/Intersection,Medium,Car,Serious,1,9,False,Morning,True,4,2023,True
4022,4,Sujata Chowk,23.3536514,85.3244753,2022-07-08,18:26:00,Friday,Clear,Highway,Medium,Auto-Rickshaw,Minor,1,18,False,Evening,True,7,2022,False
4033,4,Sujata Chowk,23.3536514,85.3244753,2023-12-26,17:59:00,Tuesday,Clear,Chowk/Intersection,Medium,Truck,Minor,0,17,False,Evening,True,12,2023,False
4073,4,Sujata Chowk,23.3536514,85.3244753,2024-02-03,20:03:00,Saturday,Foggy,Highway,High,Two-Wheeler,Minor,0,20,True,Evening,True,2,2024,True
4112,4,Sujata Chowk,23.3536514,85.3244753,2024-03-17,07:40:00,Sunday,Clear,Chowk/Intersection,Low,Bus,Minor,1,7,True,Morning,False,3,2024,False
4125,4,Sujata Chowk,23.3536514,85.3244753,2021-06-07,19:35:00,Monday,Clear,Main Road,High,Two-Wheeler,Minor,0,19,False,Evening,True,6,2021,False
4144,4,Sujata Chowk,23.3536514,85.3244753,2024-05-27,16:43:00,Monday,Clear,Highway,High,Auto-Rickshaw,Minor,0,16,False,Afternoon,False,5,2024,False
4156,4,Sujata Chowk,23.3536514,85.3244753,2021-06-26,11:39:00,Saturday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,11,True,Morning,False,6,2021,False
4177,4,Sujata Chowk,23.3536514,85.3244753,2021-03-31,20:57:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,20,False,Evening,True,3,2021,False
4227,4,Sujata Chowk,23.3536514,85.3244753,2022-09-16,10:07:00,Friday,Stormy,Chowk/Intersection,Low,Auto-Rickshaw,Minor,0,10,False,Morning,True,9,2022,True
4230,4,Sujata Chowk,23.3536514,85.3244753,2025-11-16,18:46:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,18,True,Evening,True,11,2025,False
4262,4,Sujata Chowk,23.3536514,85.3244753,2021-11-29,07:42:00,Monday,Foggy,Chowk/Intersection,High,Two-Wheeler,Minor,0,7,False,Morning,False,11,2021,True
4307,4,Sujata Chowk,23.3536514,85.3244753,2023-06-09,07:19:00,Friday,Clear,Highway,Medium,Two-Wheeler,Minor,0,7,False,Morning,False,6,2023,False
4314,4,Sujata Chowk,23.3536514,85.3244753,2021-08-01,19:56:00,Sunday,Foggy,Highway,Medium,Two-Wheeler,Serious,3,19,True,Evening,True,8,2021,True
4323,4,Sujata Chowk,23.3536514,85.3244753,2023-05-27,08:10:00,Saturday,Clear,Chowk/Intersection,Medium,Car,Minor,0,8,True,Morning,True,5,2023,False
4396,4,Sujata Chowk,23.3536514,85.3244753,2023-11-22,09:00:00,Wednesday,Stormy,Chowk/Intersection,Medium,Two-Wheeler,Serious,1,9,False,Morning,True,11,2023,True
4420,4,Sujata Chowk,23.3536514,85.3244753,2023-09-04,08:14:00,Monday,Foggy,Main Road,Low,Two-Wheeler,Minor,0,8,False,Morning,True,9,2023,True
4445,4,Sujata Chowk,23.3536514,85.3244753,2023-12-18,10:12:00,Monday,Clear,Main Road,High,Car,Fatal,4,10,False,Morning,True,12,2023,False
4450,4,Sujata Chowk,23.3536514,85.3244753,2021-10-07,20:50:00,Thursday,Rainy,Residential Road,Medium,Two-Wheeler,Minor,1,20,False,Evening,True,10,2021,True
4458,4,Sujata Chowk,23.3536514,85.3244753,2025-08-14,19:09:00,Thursday,Clear,Residential Road,High,Car,Serious,1,19,False,Evening,True,8,2025,False
4460,4,Sujata Chowk,23.3536514,85.3244753,2021-07-30,16:20:00,Friday,Clear,Highway,Low,Two-Wheeler,Serious,2,16,False,Afternoon,False,7,2021,False
4469,4,Sujata Chowk,23.3536514,85.3244753,2024-01-19,09:40:00,Friday,Clear,Chowk/Intersection,Medium,Car,Minor,0,9,False,Morning,True,1,2024,False
4479,4,Sujata Chowk,23.3536514,85.3244753,2024-06-09,08:34:00,Sunday,Foggy,Residential Road,High,Two-Wheeler,Minor,0,8,True,Morning,True,6,2024,True
4516,4,Sujata Chowk,23.3536514,85.3244753,2025-03-28,07:16:00,Friday,Rainy,Main Road,High,Two-Wheeler,Minor,0,7,False,Morning,False,3,2025,True
4520,4,Sujata Chowk,23.3536514,85.3244753,2021-02-23,19:40:00,Tuesday,Clear,Chowk/Intersection,Medium,Car,Serious,1,19,False,Evening,True,2,2021,False
4524,4,Sujata Chowk,23.3536514,85.3244753,2021-05-02,16:30:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,2,16,True,Afternoon,False,5,2021,False
4553,4,Sujata Chowk,23.3536514,85.3244753,2024-01-30,17:35:00,Tuesday,Rainy,Residential Road,Medium,Two-Wheeler,Minor,1,17,False,Evening,True,1,2024,True
4563,4,Sujata Chowk,23.3536514,85.3244753,2023-12-10,17:11:00,Sunday,Clear,Highway,High,Auto-Rickshaw,Minor,0,17,True,Evening,True,12,2023,False
4617,4,Sujata Chowk,23.3536514,85.3244753,2025-05-11,09:29:00,Sunday,Clear,Highway,Medium,Car,Minor,0,9,True,Morning,True,5,2025,False
4661,4,Sujata Chowk,23.3536514,85.3244753,2024-12-29,17:47:00,Sunday,Clear,Main Road,Medium,Truck,Serious,1,17,True,Evening,True,12,2024,False
4662,4,Sujata Chowk,23.3536514,85.3244753,2021-04-16,07:17:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Serious,3,7,False,Morning,False,4,2021,False
4666,4,Sujata Chowk,23.3536514,85.3244753,2021-09-10,10:01:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,10,False,Morning,True,9,2021,False
4669,4,Sujata Chowk,23.3536514,85.3244753,2021-07-21,21:50:00,Wednesday,Rainy,Highway,High,Two-Wheeler,Serious,2,21,False,Night,False,7,2021,True
4670,4,Sujata Chowk,23.3536514,85.3244753,2024-12-31,10:22:00,Tuesday,Clear,Main Road,Low,Two-Wheeler,Minor,0,10,False,Morning,True,12,2024,False
4682,4,Sujata Chowk,23.3536514,85.3244753,2025-03-16,12:07:00,Sunday,Clear,Highway,High,Two-Wheeler,Fatal,2,12,True,Afternoon,False,3,2025,False
4701,4,Sujata Chowk,23.3536514,85.3244753,2024-01-30,11:52:00,Tuesday,Clear,Residential Road,High,Car,Minor,0,11,False,Morning,False,1,2024,False
4709,4,Sujata Chowk,23.3536514,85.3244753,2021-11-06,19:35:00,Saturday,Rainy,Highway,Medium,Two-Wheeler,Minor,1,19,True,Evening,True,11,2021,True
4743,4,Sujata Chowk,23.3536514,85.3244753,2025-08-09,18:34:00,Saturday,Clear,Chowk/Intersection,High,Car,Minor,0,18,True,Evening,True,8,2025,False
4774,4,Sujata Chowk,23.3536514,85.3244753,2021-02-13,09:07:00,Saturday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,9,True,Morning,True,2,2021,False
4794,4,Sujata Chowk,23.3536514,85.3244753,2023-04-18,10:09:00,Tuesday,Clear,Main Road,Low,Two-Wheeler,Minor,1,10,False,Morning,True,4,2023,False
4803,4,Sujata Chowk,23.3536514,85.3244753,2022-08-09,17:23:00,Tuesday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Minor,0,17,False,Evening,True,8,2022,True
4817,4,Sujata Chowk,23.3536514,85.3244753,2021-09-14,09:58:00,Tuesday,Clear,Highway,Medium,Car,Fatal,1,9,False,Morning,True,9,2021,False
4889,4,Sujata Chowk,23.3536514,85.3244753,2022-06-04,15:30:00,Saturday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,15,True,Afternoon,False,6,2022,False
4893,4,Sujata Chowk,23.3536514,85.3244753,2022-11-24,18:15:00,Thursday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,18,False,Evening,True,11,2022,True
4906,4,Sujata Chowk,23.3536514,85.3244753,2023-08-29,06:58:00,Tuesday,Clear,Highway,Medium,Car,Fatal,4,6,False,Morning,False,8,2023,False
4907,4,Sujata Chowk,23.3536514,85.3244753,2024-11-27,05:41:00,Wednesday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,1,5,False,Morning,False,11,2024,False
4930,4,Sujata Chowk,23.3536514,85.3244753,2021-04-01,08:16:00,Thursday,Clear,Main Road,High,Auto-Rickshaw,Minor,0,8,False,Morning,True,4,2021,False
4931,4,Sujata Chowk,23.3536514,85.3244753,2025-07-23,09:46:00,Wednesday,Clear,Residential Road,Low,Auto-Rickshaw,Fatal,4,9,False,Morning,True,7,2025,False
4972,4,Sujata Chowk,23.3536514,85.3244753,2022-08-23,16:16:00,Tuesday,Clear,Highway,Medium,Car,Minor,0,16,False,Afternoon,False,8,2022,False
4980,4,Sujata Chowk,23.3536514,85.3244753,2023-09-19,16:46:00,Tuesday,Foggy,Highway,High,Auto-Rickshaw,Serious,3,16,False,Afternoon,False,9,2023,True
4987,4,Sujata Chowk,23.3536514,85.3244753,2023-10-07,19:38:00,Saturday,Clear,Highway,Medium,Auto-Rickshaw,Minor,0,19,True,Evening,True,10,2023,False
5001,4,Sujata Chowk,23.3536514,85.3244753,2023-05-02,09:42:00,Tuesday,Clear,Chowk/Intersection,Medium,Truck,Minor,1,9,False,Morning,True,5,2023,False
5013,4,Sujata Chowk,23.3536514,85.3244753,2025-08-01,08:15:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,8,False,Morning,True,8,2025,False
5080,4,Sujata Chowk,23.3536514,85.3244753,2022-10-23,08:50:00,Sunday,Clear,Main Road,High,Bus,Minor,0,8,True,Morning,True,10,2022,False
5098,4,Sujata Chowk,23.3536514,85.3244753,2025-07-16,09:09:00,Wednesday,Foggy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,9,False,Morning,True,7,2025,True
5107,4,Sujata Chowk,23.3536514,85.3244753,2023-08-16,23:03:00,Wednesday,Foggy,Main Road,High,Auto-Rickshaw,Serious,2,23,False,Night,False,8,2023,True
5121,4,Sujata Chowk,23.3536514,85.3244753,2025-05-05,07:36:00,Monday,Clear,Residential Road,Medium,Car,Minor,0,7,False,Morning,False,5,2025,False
5138,4,Sujata Chowk,23.3536514,85.3244753,2021-04-29,18:49:00,Thursday,Stormy,Main Road,Low,Bus,Serious,1,18,False,Evening,True,4,2021,True
5141,4,Sujata Chowk,23.3536514,85.3244753,2021-10-11,09:36:00,Monday,Clear,Main Road,High,Auto-Rickshaw,Serious,2,9,False,Morning,True,10,2021,False
5158,4,Sujata Chowk,23.3536514,85.3244753,2022-10-18,10:40:00,Tuesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,3,10,False,Morning,True,10,2022,False
5184,4,Sujata Chowk,23.3536514,85.3244753,2023-03-30,17:06:00,Thursday,Clear,Chowk/Intersection,Medium,Car,Fatal,3,17,False,Evening,True,3,2023,False
5185,4,Sujata Chowk,23.3536514,85.3244753,2023-04-08,16:04:00,Saturday,Rainy,Residential Road,Low,Car,Fatal,4,16,True,Afternoon,False,4,2023,True
5218,4,Sujata Chowk,23.3536514,85.3244753,2022-11-17,08:00:00,Thursday,Clear,Residential Road,Medium,Two-Wheeler,Serious,3,8,False,Morning,True,11,2022,False
5224,4,Sujata Chowk,23.3536514,85.3244753,2021-12-06,09:09:00,Monday,Clear,Highway,Medium,Bus,Serious,3,9,False,Morning,True,12,2021,False
5245,4,Sujata Chowk,23.3536514,85.3244753,2021-08-13,15:09:00,Friday,Clear,Chowk/Intersection,Low,Two-Wheeler,Serious,2,15,False,Afternoon,False,8,2021,False
